author,published_at,like_count,text,video_id,public
@jamesrussell3272,2023-05-05T19:09:19Z,1,Wow! What an inspirational and educative video! It's always been my dream to flip the houses🎉,LzK2rviPo4c,True
@danielgrinevich8503,2023-05-05T13:48:50Z,0,The fact that we have to consider what is a better is stupid. Homes should be affordable. And if you rent a home the money should go back into housing instead of profiting the already wealthy owners.,LzK2rviPo4c,True
@grandmasterchody,2023-05-05T01:55:45Z,0,If rent is more expensive than mortgage and if that leads to people buying homes then wouldn't that lead to cheaper rent and more houses on the market when the real estate investor start looking for different investments,LzK2rviPo4c,True
@michaelmalcom1657,2023-05-05T01:10:41Z,1,You can't rely on the elderly to help with mortgage and Biden is punishing those with good credit so you have to readjust your finances again if this goes through whichever end you're on.,LzK2rviPo4c,True
@carnage237,2023-05-04T19:40:57Z,1,Investors are the issue.,LzK2rviPo4c,True
@Jinchuricki27,2023-05-04T19:01:23Z,3,"We have to change our view and tax structure on housing, we have to stop looking at it as an investment, is housing, people NEED to be housed",LzK2rviPo4c,True
@monicarenee7949,2023-05-04T17:10:33Z,1,"Please don’t tell them about Cleveland 😩 I’ve been able to get properties here for cheap that my family and I have actually lived in. Now I see so many flips, which are just cheap fixes but they increase the price so much. These investors will make Cleveland unaffordable soon.",LzK2rviPo4c,True
@victorfinamore7837,2023-05-04T16:01:11Z,0,"Depends on how you look at this - here  in NJ the avergae 3 bedroom home price is around $470,000.00 current interest rate 7%     payment around $2,900.00    same hiome as a rental $2,600 - 4,000.00 a month.   by rentiing - you are losing money over all iin the long run""     Renters keep moving every 9 - 12 months when the rentals increase or when the landlord sell the home after you just moved in. 
as to buying based on payment -  the more you put down[ 20%] more you have controll over your payment  to avoid mortgage insureance - also to doubble the payment - you can pay off the home less than 16years.",LzK2rviPo4c,True
@arthurbeltran5780,2023-05-04T15:31:41Z,1,How about hoa? Resident tax? Can I borrow the grandmother? Lol,LzK2rviPo4c,True
@special1740,2023-05-04T07:23:54Z,2,Mortgage slave. Or rent slave. What’s the difference?,LzK2rviPo4c,True
@special1740,2023-05-04T07:22:57Z,2,"In US, buying a house means becoming a mortgage slave. You guys are not buying a home, you are opening a line of credit for 20 years. 
Renting is also a scam. You are giving your hard-earned money to some stranger.",LzK2rviPo4c,True
@LajitasRain,2023-05-03T15:35:08Z,1,"8:00 ""You don't buy a house based on the price of the house. You buy it based on the monthly payment."" What a freakin used car saleperson this woman is. This why 40-year mortgages are being pushed.",LzK2rviPo4c,True
@CH-lg3st,2023-05-03T14:18:12Z,1,"The problem is that people buy houses as investments and not as commodities, what they are. Imagine this mindset for food,clothing, electronics, its straight up crazy to think its sustainable",LzK2rviPo4c,True
@BossRoss045,2023-05-03T08:21:52Z,7,"Most people don't take into consideration the True Cost of Ownership.
Maintenance Cost must be apart of your monthly budget.",LzK2rviPo4c,True
@shrirajshah94,2023-05-03T05:10:32Z,0,"Buy when

 

Monthly Payment - Monthly Equity + Insurance + HOA + Taxes + Monthly return of a 52 week T bill your Down payment (currently 5% of your DP/12)

 

Equals or is lesser than the Rent potential of that property. Preferably 15% lesser than the rent potential.",LzK2rviPo4c,True
@AK255.,2023-05-03T01:28:31Z,0,Why so much dislikes on the video? Please share your experience.,LzK2rviPo4c,True
@hotsauce3087,2023-05-02T22:42:01Z,0,"Ask the overloards first: Vanguard, BlackRock, Zillow, Wall Street, etc",LzK2rviPo4c,True
@NewYork7914,2023-05-02T19:58:38Z,1,Purchasing a home is an American dream. It shouldn't be a burden for middle income Americans.,LzK2rviPo4c,True
@ashwinalexander8714,2023-05-02T19:25:48Z,1,"Hi CNBC.. talk about something new. 
.
Why is it so hard to become a homeowner?
The financial discrimination faced by low and income families. Or even better 
.
Who are the 35% people owning 75% property in Boston ? Why is home ownership in American tire one like New York, Boston, Los Angeles cities so low ? Why is rich people and corporate allowed to own multiple single-family homes? 
.",LzK2rviPo4c,True
@mikezerker6925,2023-05-02T16:08:39Z,666,"My home has nearly doubled in value since I bought it in 2015 … I’ve been getting calls/texts/emails from realtors asking if I’m interested in selling it. The problem is that even if I sell, I won’t be able to afford another home with prices being so high.",LzK2rviPo4c,True
@CJ-vz5bl,2023-05-02T14:43:46Z,1,"Interest rates arent the problem, home prices are the problem",LzK2rviPo4c,True
@chy03001,2023-05-02T14:28:06Z,0,"If you're Asian, you buy.",LzK2rviPo4c,True
@AimeePoppinBabies,2023-05-02T13:21:04Z,3,"My coworker rents with her husband & kids. She will likely be renting for LIFE which means she will be working for life. She could buy if she changed their lifestyle, spending habits and moved further away. She doesn't want to commute, bought a RV, spends on Credit cards like mad & puts her kids in hockey every year. Choices. Its about your CHOICES. Expensive car for her too & yet complains about the price of homes & rent. Its hard to take her seriously.",LzK2rviPo4c,True
@thatonekid71,2023-05-02T12:55:43Z,16,"Imagine people back then, maybe 40 years ago could afford a home working at a single job at market now they have to work 3 jobs just to afford rent.",LzK2rviPo4c,True
@morrissmith5338,2023-05-02T11:15:46Z,0,Just here to say that the city being shown at 1:30 was most definitely Philadelphia and not Pittsburgh,LzK2rviPo4c,True
@leonelcadet3833,2023-05-02T07:45:20Z,0,Its not a tricky question. Hurry up and buy it.,LzK2rviPo4c,True
@user-LandChad,2023-05-02T07:08:14Z,0,Rentoid VS Landchad,LzK2rviPo4c,True
@kingzts,2023-05-02T04:33:04Z,0,omg that house was under power lines,LzK2rviPo4c,True
@randomised5784,2023-05-02T04:32:07Z,2,Buying is easy but commitment is hard as you always have to be there even if you rent it. Just renting is easy as you can alway move around and seek more opportunities,LzK2rviPo4c,True
@kw9158,2023-05-02T00:38:40Z,0,"It seemed that the host was biased towards owning homes vs. renting. She didn't even go into detail about how debilitating surprise maitenance costs can be. So many people buy a home, and within 5 years something happens, like a storm or just old age and now you need a new water heater, a new roof, etc. Out thousands and thousands of dollars you need to pay for all at once and without any way to prepare for this. So you need to have a lot of money in savings to prepare for that as well, in comparison to renting where you pay to not ever have to worry about that, and it's much more stable in terms of counting on being able to afford your bills each year.",LzK2rviPo4c,True
@mengleonglau6231,2023-05-01T23:43:32Z,0,You want to keep renting for the rest of your life with your family?,LzK2rviPo4c,True
@youngdegenerate1002,2023-05-01T17:55:19Z,0,2020 was time to buy in some states.  Low inventory in some states not all states.,LzK2rviPo4c,True
@cashflow68,2023-05-01T16:46:05Z,0,"The sooner you can afford to buy a house, the better.Otherwise you'll be renting all your life. Will your retirement income pay for your housing if you rent? I bought my house in 1979 when mortgage rates were 15%. Refinanced to 15 yrs and paid it off.",LzK2rviPo4c,True
@jjkielbasa,2023-05-01T10:00:46Z,1,every single leading indicator points to a recession,LzK2rviPo4c,True
@BobCollins42,2023-05-01T04:58:28Z,12,"I'm happy to see positive views of my hometown of Cleveland.

However, getting advice on whether to buy or rent from real estate agents is suspect at best. One positive update to their standard patter is the recommendation on planning on 10 years in a home before a buyer is likely to come out ahead of a renter.",LzK2rviPo4c,True
@Helloreality101,2023-05-01T04:41:48Z,15,"Good job pulling that off for your family! It can be hard bro, I just closed on our house in August 2022, thankfully just before interest rates went way up. It isn't easy but it's SO MUCH BETTER than renting!!",LzK2rviPo4c,True
@InvestingwithBishop,2023-05-01T04:40:59Z,0,BUY PEOPLE. OWN. USE THE LEVERAGE OF OWNING THE ASSET.,LzK2rviPo4c,True
@PORTDEPAIX,2023-04-30T23:31:14Z,1,"If I were them, I would pat my savings and wait.",LzK2rviPo4c,True
@rockrasheed7507,2023-04-30T21:03:23Z,0,HOW MILLENNIALS ARE PLANNING FOR RETIREMENT = WORKED UNTIL WE ARE 75 YEARS OF AGE!!!!!!!!!!!!!!!!!!!!!!,LzK2rviPo4c,True
@mavricxx,2023-04-30T18:37:08Z,162,"I remember buying my first home, it seemed impossible and very scary how expensive it is. My recommendation from my personal experience...DO NOT buy more than can currently afford even if you're scheduled to get a raise. Bteer to be below your means than to struggle later on and possibly lose your home. Also, don't confuse the down payment with the closing costs. They are 2 separate and totally different things. So you must save for the down payment & closing costs. Do your research to find out what the estimated closing costs will be and don't assume seller will cover closing costs. Next, also save for the inspections needed and DO NOT SKIMP on inspections! This is critical, if you find anything wrong, you can deal your way to lower the cost of the home. Another thing when financing, get a fixed interest rate. DO NOT get a variable rate even if seems like a great deal. Variable rates a one way ticket to losing your home. Those are my most important ones.",LzK2rviPo4c,True
@KP-hi1om,2023-04-30T18:29:02Z,6,That is a man that cares about his family.  I wish him and his family well.,LzK2rviPo4c,True
@CryptoFari,2023-04-30T17:07:42Z,1,It’s amazing how the the American dream is more achievable for foreigners than it is for true Americans….just sad!,LzK2rviPo4c,True
@debbieframpton3857,2023-04-30T15:49:18Z,0,"I don't know about now but I bought my house 20 years ago it made more sense for me to buy then rent. I paid the house off in 14 years. It's not just buying the house you have to think of property tax Insurance any repairs but mine was still a better choice to buy..
What if something happens to Grandma can this couple still afford to stay in this house not that anybody wants something to happen to Grandma but I hope the couple considered that happening",LzK2rviPo4c,True
@davidcantor293,2023-04-30T13:52:28Z,2,"They forgot to factor in property taxes, utilities, landscaping, and HOA if they have one.",LzK2rviPo4c,True
